,text,tag,score
244,"----- Just to warn you for liability reasons, please read this article.",NEGATIVE,0.9912269711494446
245,Ay whats up bro?,POSITIVE,0.9695360064506531
246,who?,NEGATIVE,0.9874481558799744
247,Did the strom hit in your town?,NEGATIVE,0.9961203336715698
248,Love you :),POSITIVE,0.9976252913475037
249,STEVE--OOO whats up man -----,POSITIVE,0.9712953567504883
250,HEYY!!! ----- THANKS FOR THE ADD! ----- ?KRiSTiN,POSITIVE,0.8665515184402466
251,"YAY...i can read your profile!!! lol Terri, i know you wont get this for like 10 friggin years, but i love you and thanks for being there for me when i need you the most!! you're a WONDERFUL mother-in-law! I couldn't ask for anything more!",POSITIVE,0.998769223690033
252,HAPPY BIRTHDAY!!!!!!!!!!! ----- BRITTONI ----- A*K*A ----- THA ***ALL$TAR***,NEGATIVE,0.9999566078186035
253,Think you were off from work enough this week?,NEGATIVE,0.5370677709579468
254,lol ----- soo wut ----- =p ----- ----- we finally finished the floors.. ----- thank GOD..,POSITIVE,0.9959383010864258
255,HEY BOII!!! HAVENT TALK TO YA IN AMIN!! WHATS GOOD WITH YOU?? WELL IM JUS COMMIN BY SHOWIN MY PRESCIOUS LOVE,POSITIVE,0.9970024228096008
256,I love being your myspace friend!,POSITIVE,0.9881669878959656
257,HEY YALL I MISS YALL TO IM HOPING TO COME HOME SOON SHOW-MEI HAS MY DATES WEAN ILL BE BACK IN THE STATES I CANT SAY RIGHT NOW LOL ALL THE CLISSIFIED STUFF AND ALL LOL BUT ILL KEEP IN TOUCH AND TELL EVERYONE I MISS THEM ALOT AND GOOD LUCK HUNTING THIS YEAR,POSITIVE,0.9997511506080627
258,Hows the grind comming?,NEGATIVE,0.9847143292427063
259,a big dave whts krakkking man its ceen a long a$$ tyme since i seen you .how have youu ceen .how is skool man ......i live out here in mizzouri still going to skool....well its good to c you on dis shit...good luck and JAH bless...,NEGATIVE,0.9907942414283752
260,kieron ----- you blaits think my space is amazin..:D ----- loveuu x,POSITIVE,0.9997751116752625
261,"lol, i feel u ----- ay, if u get a chance listen to da original of that theme song, u can hear how much i had to chop and flip it to get it rite for da beat",NEGATIVE,0.9050887823104858
262,AAaaaay bitch.........lol naw wassup baby yo page is aight it aint all dat nigga but yea change that pic got yo big ass head in the hole pic no back ground..... but yeah ya nigga gettin ghost im out i love u............,NEGATIVE,0.8161827325820923
263,whats up with the falcons,NEGATIVE,0.8974518179893494
264,yes Simon ----- ----- a punk bitch slap ----- ----- and thanks mate =],POSITIVE,0.5343336462974548
265,"hey bab, we really need to sort somethin 4 valentines so please stop bein a big gimp! 8 days till im home, love u xxxxx",POSITIVE,0.7493057250976562
266,wassup babe hit me up tomorrow :o),POSITIVE,0.9971773624420166
267,navid! ----- hows it going? i miss you! =[ ----- hope everything is well ----- ----- ? ----- shelby,POSITIVE,0.994772732257843
268,Ali wear to start i really have no clue...I MISS YOU SO MUCH...come back home...ts so weird not having you around down here..like for real...makes me cry just thinking about ya...and lookin at the pictures on my closet doors what have ya on it makes me cry to...even though right now i cant walk up my steps to get to my closet doors lol...but i hope you are havin so much fun up there with all the hott guys i bet you are..and i bet it was so hard for you mom to leave her little girl...cuz i no my mom couldnt have done that..she dont even like to think about me leavin for college cuz we were talkin about you today and she was like why dont you just go to a community college in pad or madisonville for 2 years were you wont have to leave me..and i was like pssshhtt...whatever im gettin as far away from here as possible and i told her today that i was commin up there all the time when i got my licenses lol...and i am going to or else im pretty much going to go into depression...cuz i miss my ali that much right now...and it hasent even been like a whole 4 days lol and im already going like insain like you dont no...but i have wrote alot and you have alot to do i bet with gettin moved in and everything...but you have to tell me all about your first day tommorow and your new roomate hopefully she aint gay haha..i think you told me she was really pretty...but write me back...love you with all my heart...alex,POSITIVE,0.986086905002594
269,thanks for the add. wat good wit you...,POSITIVE,0.7503054141998291
270,CONGRATULATIONS on the new addition to the family! Can't wait to watch James grow & develop into a young man!!,POSITIVE,0.9983731508255005
271,"Aye I'm not feelin the best either atm..but that's probably only cos of my shit weekend haha ----- ----- Good luck with algebra then ;] ----- ----- School sucks here...like loads of my mates in the year above me have left, and they were the fun ones...so school is majorly boring >_< ----- But I'll live haha ----- ----- xx <3",NEGATIVE,0.9996973276138306
272,Thanx for the love girl!!! ----- ----- You're very pretty....I know ur gonna do great with dancing & modeling as long as u stay aggressive. ----- ----- I'm not modeling yet. I work full time so its kinda hard....but ima try to get on top of right now =p gotta get ourselves out there. Its all about running across the right people =) ----- ----- Hope u have a great weekend. ----- ----- Show me sum love and ill always return it. Don't be a stranger. ----- ----- ~!> MIZZ FAITH (B.B.)<!~,NEGATIVE,0.9921793937683105
273,hey,POSITIVE,0.7412112355232239
274,HIIIIIIIIIIIII RISSA!!!! Good to see you on-line!!!,POSITIVE,0.9995287656784058
275,yooo holla at me this weekend man so we can party we aint gotten drunk ina minute,POSITIVE,0.9637526273727417
276,Whats up homie,POSITIVE,0.7056146860122681
277,"I hope you're having a GREAT Weekend! ----- ----- Yes, I finally posted my latest blog entry! I had so many requests to put it up but many things have happened recently. I'm not sure if you were one of the ones who messaged me about it, I mean I had hundreds and that's a lot to remember...lol ----- ----- - MC ----- ----- P.S. - If you haven't subscribed yet, Subscribe now, and you'll be notified when it's updated!",POSITIVE,0.9930087327957153
278,I LOVE YOU AND MISS YOU CANT WAIT TILL YOU COME HOME TODAY!!!WOOO PARTAY TIME!!,POSITIVE,0.9990614056587219
279,Hey Baby! There you are. See you tonight.,POSITIVE,0.9985629916191101
280,WUT^ IM JUS PASSIN BY TO SHOW U AND UR PAGE SUM LUV SO WHEN YOU GET THIS I HOPE YOU RETURN THIS AS SOON AS POSSIBLE BE SAFE 1,NEGATIVE,0.9955106973648071
281,Your page gives me a headache.... lol,NEGATIVE,0.9935455918312073
282,na na na na....na na na na....HEY HEY HEY...GOODBYE ATL!!!!............na na na na....na na na na....HERE WE COME...HTOWN!!!!!!!!!!!,POSITIVE,0.9928257465362549
283,Thanks you rock! HA thats my first message. Later,POSITIVE,0.9955573678016663
284,hey bud!! whats up? i see you have um changed your page a little haha!,NEGATIVE,0.6883857846260071
285,I miss and love you!,POSITIVE,0.9972500205039978
286,lol i still love u no matter what,POSITIVE,0.9982603192329407
287,OMG!!!...that is a great picture,POSITIVE,0.9996458292007446
288,wuts up mayne? ----- just stoppin through and gracin your page. ----- make sure you return the favor ya digg?,NEGATIVE,0.9999160766601562
289,Hey<3 ----- I'm Steven ----- How are you?,NEGATIVE,0.7224891185760498
290,Yep! We actually have 10 that we know of! Six black ones and four brown ones!,POSITIVE,0.9980308413505554
291,hey girl thanks for the add looking good,POSITIVE,0.8020111322402954
292,"What's up dude, what are you doing tonight any plans? I might hit the bar up later but not sure yet. Call me if you are going out...",NEGATIVE,0.716007649898529
293,wat up asshole dis Dough holla at me,NEGATIVE,0.9963078498840332
294,Hey baby....I'm the first one to comment on your myspace...............I LOVE YOU!!!!!!! <3,POSITIVE,0.9995371103286743
295,hey boy what u been up 2?,NEGATIVE,0.818070650100708
296,"Senor Gorgo, How nice of you:-) ----- Good luck with everything! ----- Kizzy",POSITIVE,0.9978342652320862
297,"wow.i haven't been gone from the house yet for too long, and now you are adding me on myspace!! hahaha you must miss me a lot. hahahahahah ----- ----- x",POSITIVE,0.9981402158737183
298,"you found me you little jackal! haha, ----- I love you lots, bro!",POSITIVE,0.9992465972900391
299,"Hey im glad i am the first one to comment on your page, fix it up, make it look nice, and they WILL come...",POSITIVE,0.9934318661689758
300,U are such an old soul...lovin the fro!! Get @ me Hun...I never see ya anymore. :),POSITIVE,0.9861457943916321
301,funn!! (minus the back and forth stuff) did u start school...in august??,POSITIVE,0.7615033388137817
302,"yeh defo we can meet up wen were back off hols an do summit guna be a bit busy until then. tell me if u hear from summer school cos i still havent got nething yet, cheers bigears!",POSITIVE,0.9774171113967896
303,so im listenin to ratm ----- and i thought of you <3 ----- haha word ----- but speaking of burned victims ----- we needa hang out again ----- lol,NEGATIVE,0.9985359907150269
304,whaddup?,NEGATIVE,0.9987333416938782
305,ur an animal,NEGATIVE,0.9997597336769104
306,"who recruited you? cuz if i am right there were two sgts there msgt rosario, and tech sgt. green. msgt rosario got me in",POSITIVE,0.9785624146461487
307,"CHEERS , NEYE.... I AM HUMBLED. ----- DID I MAKE SENSE? HA HA HA.... ----- ----- BEST WISHES FROM KUALA LUMPUR.",POSITIVE,0.9988445043563843
308,thanks bro!,POSITIVE,0.9987836480140686
309,HAHAHAHAHAHAHAH UR PIC IS FUNNY......... ----- -CJ aka LiL'J.C. ----- comment back,POSITIVE,0.9636608362197876
310,You didn't let brother Kevin have a guest appearance solo on the new album???,NEGATIVE,0.9542557001113892
311,"hi aunt donna,love you hopefully i will be able to see you guys soon.tell Gab and Josh i said hello.",POSITIVE,0.9199267625808716
312,whats up. ----- ask fes to add u to his friends list.,POSITIVE,0.9958535432815552
313,How ya feelin Bob! Hope your not too hung over this morning.,POSITIVE,0.9998425245285034
314,you are welcome Renji ^_^,POSITIVE,0.9856897592544556
315,how goes it lady!!!!,NEGATIVE,0.9219332337379456
316,at college lol how bout you?,POSITIVE,0.9502705335617065
317,whats up girrrllllllllll,POSITIVE,0.9730148315429688
318,Me and my dude smoke fat rocks all day if you got something to say about it ill shove a can of beans down your throat,NEGATIVE,0.7641327381134033
319,hey cuttiiee,POSITIVE,0.9873736500740051
320,whats up kenny?!?!? just saying hey!!,POSITIVE,0.8918769955635071
321,Getting rid of the kid this weekend I hear....you two behave yourselves! No crazy games of butt darts allowed.,POSITIVE,0.9990941286087036
322,Not the mama! ----- not the mama!,NEGATIVE,0.9989342093467712
323,hey how are you doing ...thanks for the add,NEGATIVE,0.7338409423828125
324,hmmmmm what did you end up doing this weekend,NEGATIVE,0.8939013481140137
325,"Wassup, lil bit. Stoppin by to show some love!",POSITIVE,0.9998939037322998
326,----- Pimp Your Profile! -----,NEGATIVE,0.999445378780365
327,"Now look whos trying to get into a frat. Its kind of weird, I mean just because some of us are in alpha beta twat doesn't mean that just anyone can get in...Maybe i'll put in a good word",NEGATIVE,0.9994638562202454
328,i miss you!,POSITIVE,0.9950951337814331
329,Hey girl!!! Thank you so much for the comment on my blog I posted. You need to join us for one of our girl nights at my house....we have lots of fun. Talk to ya soon.,POSITIVE,0.9883827567100525
330,hey girl im good been busy hope everyone is doing good,POSITIVE,0.9928418397903442
331,Hey chica! Whats been up with u! Get ready for camp on Monday!,POSITIVE,0.9942407608032227
332,WHAT A GOOBER,POSITIVE,0.9281666874885559
333,Hey. How have u been? I have not talk to u in sooo long. Call me some time.,NEGATIVE,0.6297456622123718
334,hey you love the new pics how was Ibiza?,POSITIVE,0.9980050921440125
335,did derek buy that 4 wheeler yall went to go look at,NEGATIVE,0.8893513083457947
336,"Hey, old roomie. ----- ----- How are you?! :) Do you still go to LA Fitness? I got hooked on the cycling class, but I go at 6:45 p.m. Tues/Thurs instead of at noon now.",POSITIVE,0.620398223400116
337,k so i tried to put the pic of the cartoon saying il just pretend to hug you until you get here as a comment but you know im special and for some reason i couldnt get it to work. sorry but it was the thought that counts right? haha be good dont have too much cyber sex!,NEGATIVE,0.9999455213546753
338,sure that would be nice ok what will we call it???respond plzz ok ttfn,POSITIVE,0.5058660507202148
339,happy new year,POSITIVE,0.9941309094429016
340,"i miss you too!! merry late x-mas! we deffinatley hafta hangout, i didnt know you were back in the area. call me or send me a message or sumthin.",POSITIVE,0.999866247177124
341,I got peas on my head but don't call me peahead!,POSITIVE,0.8085400462150574
342,hey where i'm i at on this myspace,POSITIVE,0.9848411679267883
343,happy birthday tomorrow!!!!!! when i see u at work i'll tell u happy birthday again ok! lol ----- ----- ----- ? nell,POSITIVE,0.9862151741981506
344,"i am refusing 2 talk 2 you until you post some pix, mr. triathlon!! (JK...... congrats on the baby on the way!!!)",POSITIVE,0.8336725234985352
345,Tell Aiden that great Aunt Jen says I understood everything he said and I agree ;-),POSITIVE,0.998100221157074
346,"sup cuz! nah not on this, all about facebook these days! ----- My mum being a Biiiiaaatch! thats why bullied.but goin uni soon, so not even bothered any more! Tell me whats happening in ur life then?x",NEGATIVE,0.9971429705619812
